epoch,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10,class_11,class_12
45,0.7819466630882664,0.44627591383991005,0.7461507715375448,0.7314788730510939,0.9123129383865425,0.6953888689854627,0.6369072834341163,0.6942312040869939,0.7174355690940811,0.4526727948207214,0.7565388291040412,0.8786465487590148,0.7518137892513734
46,0.7816625917852318,0.44655542933408093,0.7458685828454663,0.731134608304917,0.9124196666302246,0.695660128327431,0.6372068563363327,0.6947719200518593,0.717083989565552,0.45286819058208155,0.7543772582719911,0.878838248220374,0.7506685298089968
47,0.7814032772197461,0.44693353647449546,0.7462798886055492,0.7311277498457698,0.9123008073905757,0.6955695508093186,0.6375326599665444,0.6959266806758291,0.7168556783497313,0.45305533907623013,0.7541053991101898,0.8788463202840298,0.7504375700505083
48,0.7813952032288322,0.44637579491822527,0.7464620387066708,0.7310179878572834,0.9125180714282741,0.6957314336117176,0.6377778312667063,0.6963960013067995,0.7164587314715473,0.4539983801267011,0.7534863755612764,0.878931489865016,0.7502761739337661
49,0.7814499481725505,0.44628558132051493,0.7467192053071375,0.730987745586232,0.9125560061839272,0.6958904546147424,0.637879332664157,0.696634887133367,0.7161867390187023,0.4543148049171566,0.753990256506877,0.8788850424665898,0.7494036190922166
50,0.7815588091277657,0.4463316687293908,0.7473252466144915,0.7311067346223933,0.9124598318115582,0.695861605747258,0.6381258891733366,0.6968943380744371,0.7157074808894482,0.4546831576475102,0.7544165842268867,0.8788128132765728,0.7488346995342143
1,0.1493487528067979,7.376726428119284e-05,3.318936383010365e-05,0.0010817271603331942,0.21328298904263948,0.005714372255682248,0.05626210961920347,0.05665378401151809,0.07297762682704358,0.00500256537500736,0.0,0.40064679456514407,0.025447076705833255
2,0.43351558108562044,0.00043755544366923206,0.02792534777199425,0.10367545570411665,0.37032944778505406,0.08577235935110587,0.3334194951213791,0.18239660226344112,0.26329072109724183,0.11717844855147493,0.0006603624775089095,0.5198513626682723,0.1683061358410546
3,0.5507050542206106,0.14320810806647874,0.07739355101635627,0.42352109214928696,0.5528045042667649,0.27346030082707873,0.42834583133728904,0.3442835043768162,0.42934819721980383,0.24301719743530462,0.1069939910144519,0.5571656953995628,0.3254793781561411
4,0.640173253882943,0.3721181179085367,0.2672894971602222,0.5010469263356209,0.705669661260205,0.4237972752329826,0.4740965136554287,0.464597206106285,0.5225317015116676,0.28263726797571465,0.3101241968017634,0.6454798287368484,0.43487750324465735
5,0.6883047675559715,0.4303980854755666,0.4249332833239341,0.5564455142999237,0.7891187526713598,0.5152534212092087,0.5064507069172594,0.5456161885141759,0.5706107690588219,0.33774045867115265,0.4647122803353142,0.7201017835220624,0.5390759137273834
6,0.706400312274621,0.4369385795581903,0.5034884274132625,0.5935348246595058,0.8187107602897846,0.568860760127833,0.5282155725439052,0.5865021848355438,0.602317902034131,0.36938337678295396,0.5783585951479858,0.7654652704553886,0.5916000230579848
7,0.7188564509098804,0.4414048559682476,0.55614135774741,0.6188472245174563,0.8375262498620633,0.6059357521147508,0.5421210112808975,0.6152935665261309,0.6245086094107457,0.3930913249115305,0.6566757493188011,0.7978208117563139,0.6397781205505458
8,0.7314670814872345,0.4437102933084324,0.5988453073864131,0.636190803903692,0.8519062312186619,0.6247652986656071,0.5531252189405985,0.6305183892816288,0.640454581077621,0.4138857230277008,0.6737284537658147,0.8134438293714537,0.6621019492458998
9,0.7396666860733709,0.46097359294714885,0.6241859556090912,0.6494261425854787,0.8630453665355938,0.6358858781530963,0.5612018498450831,0.6376481576299249,0.6488880168598394,0.4274745180455925,0.6818137076431738,0.823150567764335,0.6776906182094533
10,0.7491570835861782,0.4549065438026867,0.6440180842073917,0.6597109383146226,0.8723871755544007,0.644687045837511,0.5693113756389055,0.6457795306882959,0.6569832637156233,0.4372978569063498,0.6814608422250509,0.8308437425940907,0.6935670921595671
11,0.7598200824972641,0.45538937079125286,0.6553715292351282,0.6682010562403153,0.8803150301632676,0.6515029408421922,0.5759013189341624,0.6492437519042782,0.6631861501390949,0.4468208174985111,0.6847771026259335,0.836879454577071,0.7040637193082174
12,0.7633492631317247,0.46388015105054997,0.6704540813531296,0.6772095144762149,0.8851753148598845,0.6581584920844544,0.5817363357049952,0.6548676778627412,0.6688985893133348,0.4532382621206636,0.6905237829968308,0.8425855238274668,0.7112434946514548
13,0.765952276175526,0.47304287693687613,0.6832631586866516,0.6828152400690367,0.8885015767763716,0.6635710156790161,0.5865792297979994,0.6581173100270621,0.6731046702483728,0.4611634403664777,0.6985929731540725,0.8462655640291573,0.7133208941560388
14,0.7675283031519609,0.4762126798450605,0.6955336387641337,0.6862712851567476,0.8913556680771645,0.6683195408987899,0.5917373813766414,0.6616501976582952,0.6740912286679908,0.46740169520665087,0.7018767600090952,0.8494264025607309,0.7153472294909972
15,0.7675657468229854,0.47953769381176437,0.7029248796210688,0.6883961012483567,0.893468047858498,0.6721285078379403,0.5978931113757773,0.665989278439665,0.675605308721708,0.4741813364541772,0.6998817380688971,0.8522002373216925,0.7188997237664292
16,0.7665152933674563,0.48359175412460437,0.7114372068975268,0.6909962885656484,0.8955441808744943,0.6744866069067624,0.6027448557616588,0.6699610574420556,0.6824797619328458,0.483083016453154,0.7009761222298806,0.8541744764303396,0.7231747865431468
17,0.7675418622950666,0.4859019137793655,0.7130905477160644,0.6930506801788888,0.8986707563487419,0.6778487770214637,0.6070028178788358,0.6716374659841213,0.6862103520970979,0.4860042170096293,0.7052174377827923,0.8557793529024688,0.7248969991062008
18,0.7662888977181409,0.47835059681674863,0.7195109632242567,0.6952379128944718,0.9004637987725002,0.6790137844553112,0.610879389665275,0.6731803852068022,0.687279610812402,0.48909807390499405,0.6996597644808972,0.8570387083167896,0.7271317926456492
19,0.768448006742375,0.4827135437256708,0.7239356914875049,0.696886681423754,0.9012924195323442,0.6790166084796487,0.6135590433394896,0.6766830566471589,0.687942173335309,0.49201894259908224,0.7022967687683803,0.8582227580515279,0.7272699868698764
20,0.7699567114316714,0.4792564247800312,0.7310159217502353,0.7018542081470697,0.9024197487844812,0.6801996371701455,0.6159156737428849,0.6778131282851988,0.6940484048732618,0.4925621221253565,0.7043565469944754,0.8591103822641181,0.7276403577095433
21,0.7720427418018528,0.4784233071885406,0.7347693951188787,0.7048406701579099,0.903745731556192,0.6819481353052737,0.617745594114282,0.6786275585358488,0.6958051143215985,0.49194833638315666,0.7065260745567015,0.8599851878914593,0.7286166604155419
22,0.7745456034268782,0.48440671443555966,0.737931524275881,0.7081979755696458,0.9051615508878332,0.6834054415125402,0.6185803320295316,0.6799104840391094,0.6992795449757742,0.48871551007829356,0.7064178539906695,0.8611975480833133,0.7328572199660593
23,0.7752680199151353,0.4893577199598793,0.7400461816380641,0.7101567628421316,0.9066427753004737,0.6857598772793974,0.6193451163224224,0.6813465067489787,0.7021693965466793,0.48886687142044355,0.712105697430705,0.8617567137082062,0.7358791495338628
24,0.7766842514163914,0.48625198373105016,0.7408272242113998,0.7120014921286457,0.9072415358604352,0.6866365794717115,0.6201436879951971,0.6826481325110947,0.7051815306131928,0.48805187931779603,0.7222917199365692,0.8628420578284863,0.7372447720619851
25,0.7782201007490142,0.48410200182397367,0.7408021113485503,0.7130708469174233,0.9073508224354543,0.6871570048865928,0.621600795358151,0.6831270535099877,0.7054484434506937,0.4858986826519727,0.7259104771590151,0.8635776367525412,0.7370621502706333
26,0.7791939148650897,0.4834855835898419,0.7405537490600131,0.7145878373689345,0.9079607155708337,0.687683390173903,0.6233713669830326,0.686249304542913,0.7062042106876124,0.4822391166034696,0.7280668145381861,0.8645852846128065,0.7380450669220515
27,0.7809214635135833,0.48498985679628903,0.7428282762578515,0.7159004849355743,0.9091242545952728,0.6873797051614695,0.6257611352220028,0.6881216408711992,0.7086913386121563,0.47589621387117464,0.7352019462475932,0.8654230437136785,0.737537233743607
28,0.7818696872496397,0.4908544366130842,0.7395277697615237,0.7182225866728792,0.9090063495344157,0.6878758054907214,0.6272608239405172,0.6865398325873013,0.7093308563119589,0.46995628501678666,0.7379251518121074,0.8661286985089768,0.7384954983698696
29,0.7835802525944958,0.48533154618580726,0.7385019462506124,0.7208520333024879,0.9097970423702503,0.6871039009134676,0.6284789263403948,0.6839081824580242,0.7119723611618151,0.4618767922599958,0.7381801169050205,0.867079766618013,0.7392717148040735
30,0.7833865503988818,0.4775316239965276,0.7382338382338383,0.7216748441851213,0.9101905508714261,0.6872095571688217,0.6285659228762036,0.6819477271713738,0.7099450324883851,0.455022087840889,0.7388079776026785,0.8684326119058707,0.7399978740084242
31,0.7846718396372434,0.4754838365095199,0.7382153758532005,0.7218580234420704,0.9102425253557198,0.6871750027034275,0.6292160241811481,0.68089103089067,0.7084923800970502,0.4552717596597104,0.7415827418013493,0.8687853708548399,0.7416331147370507
32,0.7851296898378268,0.4712456076014965,0.7422627985202956,0.7223755971547317,0.9104558007239921,0.6863832366755511,0.6284649819802672,0.6813035075087076,0.7067129708840394,0.45265266927194153,0.7434291098594027,0.8690527841329064,0.7429497384013166
33,0.7855059879650317,0.47052453125751464,0.7486185443133039,0.7234913056793218,0.9106822005540464,0.6874691326603527,0.6288816371959367,0.6816781267780853,0.7080672058665907,0.4537784013100462,0.7449894674187503,0.870165924544489,0.7446765043086159
34,0.7864595848886553,0.47208705744300883,0.7511640290460508,0.7239185012535169,0.9110695058158707,0.6883211729906195,0.6295943555105051,0.6834352811990895,0.709738885285811,0.45241215106213256,0.7478895015209166,0.870711805155234,0.7457128549054975
35,0.7863879511157116,0.4736062525876013,0.752831231547266,0.7244853053281376,0.911970887617821,0.6885459343347926,0.6296388026881093,0.684372062148218,0.7124754473029373,0.45527448488200406,0.7510709062908465,0.871307272993211,0.7463604082115869
36,0.7871727591419277,0.46674470465721424,0.7535957859510782,0.7256369111058776,0.9118051606505923,0.6895474347642669,0.6308650182159636,0.6861885408187766,0.7152370061165149,0.4577078557322258,0.7543675952196212,0.8725747748041486,0.7464096022013172
37,0.7887846874217935,0.4617048941323662,0.75368064356016,0.7259704297648517,0.911870624356877,0.6894683318616124,0.631723601467545,0.6868019406681154,0.7151174768926832,0.4587437310442517,0.7552058760517409,0.8733090316585351,0.7472890519504869
38,0.7908843473625029,0.4577590540331975,0.7550563227832396,0.7263373684890503,0.9122512222109963,0.6901113177851561,0.6329885878263041,0.6887316222137302,0.7162894950010041,0.45793214773438917,0.7534836190306736,0.873892738818865,0.7479036222012088
39,0.7928376762759224,0.45458727950087524,0.7558594439694516,0.7270998906858661,0.9122559651233516,0.688987298142462,0.6332180325078973,0.6900723781533737,0.7185899268358263,0.4521351392142441,0.754794174197835,0.8737560630528832,0.7481180689131106
40,0.7931406376504572,0.4528636939683899,0.7561067002784411,0.7275685650032455,0.9122363455940358,0.6889739219767904,0.6335320433727785,0.6909177181821378,0.7222787948239379,0.4511008572763677,0.7549940441792171,0.8739947054626368,0.7481662173874379
41,0.7928078411764933,0.45012605734207467,0.7563165746234206,0.729780069903106,0.912413077072711,0.6896945604477445,0.6341238684893992,0.6924589999933072,0.7226989677003873,0.45023838218946016,0.7542776310247555,0.8746444986733086,0.7480461827358524
42,0.7932440339535394,0.451527279370956,0.7562703046641226,0.730522273220544,0.9121174166246095,0.6901366511851195,0.6344797622256805,0.6923163864485483,0.7235469992394189,0.4485942635801113,0.7524583276291006,0.8746174565674787,0.7480344351388917
43,0.7937316750549114,0.4484277206822035,0.7559696205780218,0.7303062309983124,0.9120232622569135,0.6902664399953365,0.6352188064226781,0.6927503428798949,0.7250521748681898,0.4463831570603586,0.7526972072426618,0.8744422908169018,0.7474169016497171
44,0.7937337854201789,0.4456132617695612,0.7569417406313882,0.7305159768867431,0.9120865307708723,0.6905599129977208,0.6357754841819351,0.6931065093771981,0.7251459307828582,0.4451496164047418,0.7526061830749183,0.8743977143097573,0.7471240093274925
45,0.7939765333840597,0.443443182448165,0.7580031609878114,0.730854429501826,0.9121578050886788,0.6904004045227902,0.6364586412797651,0.693515989030196,0.7266405363885658,0.4455210271088014,0.7524904124137117,0.874547087940447,0.7476353702438352
46,0.7939261555232854,0.4433447413064126,0.7582238315083178,0.7305285890857967,0.9125096176810737,0.6898157377026822,0.6369398226943372,0.6940527351107907,0.7273473953183424,0.44478979141251707,0.7516033782628939,0.8744534172007548,0.7468738827575083
47,0.7941630067297812,0.44496646393896283,0.7590659740243012,0.7307205244962734,0.9125466681162354,0.6891880769218526,0.6372179865750747,0.6952647039531417,0.7279842937212309,0.44435405311423115,0.7524913102061717,0.87417432562959,0.7469878696289554
48,0.7950116159534449,0.4445513480721278,0.7592642761770226,0.7305099611632986,0.9127051156101826,0.6890449842592689,0.6373494959779763,0.6962278122548199,0.7295140317177761,0.4441698643087532,0.7531062953937874,0.8739525963543371,0.7463474443342829
49,0.7947293926410696,0.4452210195309069,0.7599243185142586,0.7305801250255319,0.912599704218809,0.6889205586768823,0.637677160826956,0.6967301515436265,0.7282950226108814,0.4441413375647707,0.7541527097623485,0.8738473074075396,0.74622606182067
50,0.7946824146308135,0.44576203089970207,0.7598721363304635,0.7309088433636411,0.9126933304776473,0.6887985773142722,0.6378301193817095,0.6970538942968927,0.7273700553522661,0.4442943841308279,0.7547887668583836,0.8737042765729242,0.7459104681696372
1,0.07856121747125815,2.990678056497896e-05,6.381910092926993e-07,0.0011785510036641457,0.2016266253716324,0.009300048589101538,0.08607490936083519,0.05031370521163845,0.06540863922050864,0.0015779122151444282,0.0,0.3695226524040962,0.01588134896100271
2,0.3968378811091048,0.0010470963558449058,0.03738393393359871,0.08566042689599385,0.34275581177172115,0.13249505128754396,0.3472531133115236,0.17865103090833512,0.26988813199613204,0.10673148151196594,7.352272788035312e-05,0.5049931738832282,0.1337437593420701
3,0.5030305909553389,0.09810976709717367,0.092954083270898,0.3795700734606895,0.5022661761856554,0.29891919318533794,0.42194428258040056,0.33920059857498647,0.41936616331957555,0.21363385642792496,0.0866268731521742,0.5476753605748269,0.29407424683916084
4,0.6150993702954283,0.33886326273875306,0.2747762077219459,0.4818705624886291,0.6727997851599982,0.4456200278267181,0.46878833224188327,0.464388772970494,0.5088214987469482,0.2639060621332552,0.29590254214589673,0.6371984632311274,0.43252098134799216
5,0.6895363252486042,0.4157304149121417,0.43693334044937826,0.5442595127231663,0.7848033269147479,0.5280085298265789,0.5048480482336055,0.546544580215801,0.5665321699540734,0.3291044183729583,0.4634016860041191,0.7128770888369816,0.5208737674563869
6,0.7142820751110331,0.43061054698779283,0.5179530258307519,0.5888555194893935,0.8298196608370537,0.5767451507319487,0.5276297878061389,0.5911902325971239,0.6056351465272901,0.36681260943282934,0.5968263575217095,0.7656136979705803,0.5892632461668305
7,0.7263301604734883,0.43949037565591625,0.5707855463362064,0.619968256426473,0.8515764910362906,0.6094109406877953,0.5423120409718568,0.6128139349662909,0.6277715494670402,0.3931807142520375,0.6625279227662704,0.7977762396911444,0.6361386905747428
8,0.7352041398946375,0.4393071623697198,0.6152076384438179,0.638163272328521,0.8635263959328375,0.6275791953397384,0.5524844621734538,0.6288280794809771,0.6447999878215399,0.41480101838936206,0.677972788330158,0.8147797532350045,0.6581008468654584
9,0.7408068316515165,0.4627435634255659,0.634919143049097,0.6502190303825952,0.8723812336114,0.6364828620192344,0.5607136553629026,0.6348149538315494,0.6554489595051702,0.4310328960391821,0.6869952952327152,0.8245080214350398,0.677328415847007
10,0.7493003004634169,0.4551832958780762,0.6543933574165081,0.6588157227462883,0.8781989325361287,0.6447211856755772,0.5666113598885464,0.6404988882832557,0.6613215953809481,0.43898885092421347,0.6908130517119897,0.8320071713464994,0.6953444368943659
11,0.7566834864423111,0.45434637995833094,0.6649655617906284,0.6668433819929541,0.8831544389928613,0.6500341466810639,0.5720581278201351,0.6427974288566736,0.6697518064653429,0.4445532502998929,0.6913977331793747,0.8364704322315777,0.7044264795106833
12,0.7626474746651829,0.46050231335222064,0.6731041303175146,0.6773756331120784,0.8855905045335754,0.6566687620437557,0.5797674392603194,0.6499423699946685,0.677560328650297,0.4472703517405201,0.700376249594458,0.8415541416470266,0.710849267450457
13,0.7678820554441679,0.46810659820422007,0.682290517009185,0.6818633973503244,0.8897326593410405,0.6618418131235484,0.5857579216875012,0.6525394077138162,0.68067295674124,0.4556206320473512,0.7073249356155504,0.8457609261449552,0.7162509457172677
14,0.7707241317294761,0.4678452781535087,0.6918082019741725,0.68537592617195,0.893487083374247,0.6654760119306546,0.5909756643591365,0.6572291193044077,0.6810190777849079,0.46038289061180726,0.7129448632306735,0.8485028404030781,0.7184869027247598
15,0.7740912926977462,0.468877468617162,0.695390305660523,0.6886992234988885,0.8964077619940135,0.6702138197118681,0.5965346645628027,0.6621816289614514,0.68457051006766,0.46871482261168296,0.7180320058392996,0.8505027418126188,0.7215970802183574
16,0.7726837176421902,0.4729172759018114,0.7004890878806076,0.6929056628191607,0.8979653498933362,0.67435247648472,0.6013584774928457,0.6669386670844303,0.6895051377640702,0.47553047041151214,0.7194045956582455,0.851815181726569,0.7228493991283033
17,0.771973171304496,0.4756077503399234,0.7022849674803815,0.6957456984158494,0.9002222267878915,0.6778983792717872,0.6063369988059151,0.6698319904152559,0.6933271473003565,0.4766243334449625,0.7167984858979185,0.853063024113482,0.7240179770823012
